,data,t_media,dayname,somma_polli,feste,fenomeni,Chievo,Hellas,Inter,Italia,Juventus,Lazio,Milan,Napoli
1367,2019-05-22,18,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1368,2019-05-23,19,giovedì,34,0,sole,0,0,0,0,0,0,0,0
1369,2019-05-24,19,venerdì,39,0,sole,0,0,0,0,0,0,0,0
1370,2019-05-25,18,sabato,39,0,sole,1,0,0,0,0,0,0,1
1371,2019-05-26,19,domenica,45,0,sole,0,0,1,0,1,1,1,0
1372,2019-05-28,17,martedì,28,0,sole,0,0,0,0,0,0,0,0
1373,2019-05-30,17,giovedì,33,0,sole,0,0,0,0,0,0,0,0
1374,2019-05-31,18,venerdì,34,0,sole,0,0,0,0,0,0,0,0
1375,2019-06-01,21,sabato,28,0,sole,0,0,0,0,0,0,0,0
1376,2019-06-02,23,domenica,28,Festa della Repubblica,sole,0,0,0,0,0,0,0,0
1377,2019-06-04,25,martedì,26,0,sole,0,0,0,0,1,0,1,0
1378,2019-06-05,24,mercoledì,27,0,sole,0,0,0,0,0,0,1,0
1379,2019-06-06,21,giovedì,39,0,sole,0,0,0,0,0,0,0,0
1380,2019-06-07,21,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1381,2019-06-08,24,sabato,29,0,sole,0,0,0,0,0,0,0,0
1382,2019-06-09,24,domenica,42,Pentecoste,sole,0,0,0,0,0,0,0,0
1383,2019-06-11,27,martedì,28,0,sole,0,0,0,0,0,0,0,0
1384,2019-06-12,26,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1385,2019-06-13,24,giovedì,27,0,sole,0,0,0,0,0,0,0,0
1386,2019-06-14,24,venerdì,31,0,sole,0,0,0,0,0,0,0,0
1387,2019-06-15,26,sabato,24,0,sole,0,0,0,0,0,0,0,0
1388,2019-06-16,26,domenica,31,0,sole,0,0,0,0,0,0,0,0
1389,2019-06-18,26,martedì,33,0,sole,0,0,0,0,0,0,0,0
1390,2019-06-19,27,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1391,2019-06-20,26,giovedì,33,0,sole,0,0,0,0,0,0,0,0
1392,2019-06-21,26,venerdì,32,0,sole,0,0,0,0,0,0,0,0
1393,2019-06-22,24,sabato,41,0,sole,0,0,0,0,0,0,0,0
1394,2019-06-23,24,domenica,45,0,sole,0,0,0,0,0,0,0,0
1395,2019-06-25,28,martedì,20,0,sole,0,0,0,0,0,0,0,0
1396,2019-06-26,30,mercoledì,16,0,sole,0,0,0,0,0,0,0,0
1397,2019-06-27,31,giovedì,24,0,sole,0,0,0,0,0,0,0,0
1398,2019-06-28,31,venerdì,29,0,sole,0,0,0,0,0,0,0,0
1399,2019-06-29,29,sabato,29,0,sole,0,0,0,0,0,0,0,0
1400,2019-06-30,29,domenica,20,0,sole,0,0,0,0,0,0,0,0
1401,2019-07-02,28,martedì,22,0,sole,0,0,0,0,0,1,0,0
1402,2019-07-03,27,mercoledì,28,0,sole,0,0,0,0,0,0,0,0
1403,2019-07-04,25,giovedì,28,0,sole,0,0,1,0,0,1,0,1
1404,2019-07-05,27,venerdì,35,0,sole,0,0,0,0,0,0,0,0
1405,2019-07-06,29,sabato,43,0,sole,0,0,0,0,0,0,0,0
1406,2019-07-07,26,domenica,57,0,sole,0,0,0,0,0,0,0,0
1407,2019-07-09,24,martedì,39,0,sole,0,0,0,0,0,0,0,0
1408,2019-07-10,24,mercoledì,32,0,sole,0,0,0,0,0,0,0,0
1409,2019-07-11,24,giovedì,42,0,sole,0,0,0,0,0,0,0,0
1410,2019-07-12,24,venerdì,38,0,sole,1,0,0,0,1,1,0,0
1411,2019-07-13,23,sabato,48,0,sole,0,0,0,0,0,0,0,0
1412,2019-07-14,23,domenica,37,0,sole,0,0,0,0,0,0,0,0
1413,2019-07-16,23,martedì,33,0,sole,0,0,0,0,0,0,0,0
1414,2019-07-17,25,mercoledì,24,0,sole,0,0,0,0,0,0,0,0
1415,2019-07-18,24,giovedì,30,0,sole,0,0,0,0,0,0,0,0
1416,2019-07-19,25,venerdì,34,0,sole,0,0,0,0,0,0,0,0
1417,2019-07-20,26,sabato,36,0,sole,0,0,0,0,0,0,0,0
1418,2019-07-21,27,domenica,30,0,sole,0,0,0,0,0,0,0,0
1419,2019-07-23,29,martedì,26,0,sole,0,0,0,0,0,0,0,0
1420,2019-07-24,30,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1421,2019-07-25,30,giovedì,29,0,sole,0,0,0,0,0,0,0,0
1422,2019-07-26,30,venerdì,33,0,sole,0,0,0,0,0,0,0,0
1423,2019-07-27,24,sabato,29,0,sole,0,0,0,0,0,0,0,0
1424,2019-07-28,21,domenica,39,0,sole,0,0,0,0,0,0,0,0
1425,2019-07-30,27,martedì,31,0,sole,0,0,0,0,0,0,0,0
1426,2019-07-31,26,mercoledì,22,0,sole,0,0,0,0,0,0,0,0
1427,2019-08-01,28,giovedì,26,0,sole,0,0,0,0,0,0,0,0
1428,2019-08-02,24,venerdì,31,0,sole,1,0,0,0,0,0,0,0
1429,2019-08-03,23,sabato,23,0,sole,0,0,0,0,1,0,0,0
1430,2019-08-04,25,domenica,29,0,sole,1,0,0,0,0,0,0,0
1431,2019-08-06,26,martedì,28,0,sole,0,0,0,0,0,0,0,0
1432,2019-08-07,24,mercoledì,27,0,sole,0,0,0,0,0,0,0,0
1433,2019-08-08,25,giovedì,22,0,sole,0,0,0,0,0,0,0,0
1434,2019-08-09,27,venerdì,26,0,sole,0,0,0,0,0,0,0,0
1435,2019-08-10,28,sabato,12,0,sole,0,0,0,0,0,0,0,0
1436,2019-08-11,28,domenica,29,0,sole,0,0,0,0,0,0,0,0
1437,2019-08-13,25,martedì,21,0,sole,0,0,0,0,0,0,0,0
1438,2019-08-14,23,mercoledì,23,0,sole,0,0,0,0,0,0,0,0
1439,2019-08-16,23,venerdì,23,0,sole,0,0,0,0,0,0,0,0
1440,2019-08-17,23,sabato,26,0,sole,0,0,0,0,0,0,0,0
1441,2019-08-18,25,domenica,26,0,sole,0,0,0,0,0,0,0,0
1442,2019-08-20,27,martedì,32,0,sole,0,0,0,0,0,0,0,0
1443,2019-08-21,26,mercoledì,29,0,sole,0,0,0,0,0,0,0,0
1444,2019-08-22,25,giovedì,23,0,sole,0,0,0,0,0,0,0,0
1445,2019-08-23,24,venerdì,34,0,sole,0,0,0,0,0,0,0,0
1446,2019-08-24,25,sabato,46,0,sole,0,0,0,0,1,0,0,1
1447,2019-08-25,25,domenica,35,0,sole,1,0,0,0,0,1,1,0
1448,2019-08-27,26,martedì,33,0,sole,0,0,0,0,0,0,0,0
1449,2019-08-28,25,mercoledì,33,0,sole,0,0,0,0,0,0,0,0
1450,2019-08-29,25,giovedì,34,0,sole,0,0,0,0,0,0,0,0
1451,2019-08-30,27,venerdì,36,0,sole,1,0,0,0,0,0,0,0
1452,2019-08-31,26,sabato,41,0,sole,0,0,0,0,1,0,1,1
1453,2019-09-01,25,domenica,39,0,sole,0,0,0,0,0,0,0,0
1454,2019-09-03,23,martedì,32,0,sole,1,0,0,0,0,0,1,0
1455,2019-09-04,21,mercoledì,28,0,sole,0,0,0,0,0,0,0,0
1456,2019-09-05,22,giovedì,33,0,sole,0,0,0,0,0,0,0,0
1457,2019-09-06,18,venerdì,47,0,sole,0,0,0,0,0,0,0,0
1458,2019-09-07,19,sabato,38,0,sole,0,0,0,0,0,0,0,0
1459,2019-09-08,17,domenica,44,0,sole,0,0,0,0,0,0,0,0
1460,2019-09-10,19,martedì,39,0,sole,0,0,0,0,0,0,0,0
1461,2019-09-11,19,mercoledì,28,0,sole,0,0,1,0,0,0,0,1
1462,2019-09-12,22,giovedì,38,0,sole,0,0,0,0,0,0,0,0
1463,2019-09-13,22,venerdì,35,0,sole,0,0,0,0,0,0,0,0
1464,2019-09-14,22,sabato,42,0,sole,1,0,1,0,1,0,0,1
1465,2019-09-15,23,domenica,50,0,sole,0,0,0,0,0,1,1,0
1466,2019-09-17,24,martedì,27,0,sole,0,0,0,0,0,0,0,0
1467,2019-09-18,22,mercoledì,35,0,sole,0,0,0,0,0,0,0,0
1468,2019-09-19,19,giovedì,34,0,sole,0,0,0,0,0,0,0,0
1469,2019-09-20,17,venerdì,43,0,sole,0,0,0,0,0,0,0,0
1470,2019-09-21,15,sabato,38,0,sole,1,0,1,0,1,0,1,0
1471,2019-09-22,16,domenica,49,0,sole,0,0,0,0,0,1,0,1
1472,2019-09-24,18,martedì,32,0,sole,0,0,0,0,1,0,0,0
1473,2019-09-25,17,mercoledì,31,0,sole,1,0,1,0,0,1,0,1
1474,2019-09-26,19,giovedì,33,0,sole,0,0,0,0,0,0,1,0
1475,2019-09-27,19,venerdì,27,0,sole,0,0,0,0,0,0,0,0
1476,2019-09-28,20,sabato,50,0,sole,0,0,1,0,1,0,0,0
1477,2019-09-29,19,domenica,50,0,sole,1,0,0,0,0,1,1,1
1478,2019-10-01,21,martedì,36,0,sole,0,0,0,0,0,0,0,0
1479,2019-10-02,19,mercoledì,35,0,sole,0,0,0,0,1,0,1,0
1480,2019-10-03,15,giovedì,37,0,sole,0,0,1,0,0,1,0,1
1481,2019-10-04,14,venerdì,45,0,sole,0,0,0,0,0,0,0,0
1482,2019-10-05,15,sabato,48,0,sole,0,0,0,0,0,0,0,0
1483,2019-10-06,15,domenica,47,0,sole,0,0,0,0,0,0,0,0
1484,2019-10-08,15,martedì,24,0,sole,0,0,0,0,0,0,0,0
1485,2019-10-09,15,mercoledì,30,0,sole,0,0,0,0,0,0,0,0
1486,2019-10-10,15,giovedì,36,0,sole,0,0,0,0,0,0,0,0
1487,2019-10-11,15,venerdì,48,0,sole,1,0,0,0,1,1,1,0
1488,2019-10-12,14,sabato,53,0,sole,0,0,0,0,0,0,0,0
1489,2019-10-13,14,domenica,45,0,sole,0,0,0,0,0,0,0,0
1490,2019-10-15,18,martedì,34,0,sole,0,0,0,0,0,0,0,0
1491,2019-10-16,14,mercoledì,42,0,sole,0,0,0,0,0,0,0,0
1492,2019-10-17,15,giovedì,41,0,sole,0,0,0,0,0,0,0,0
1493,2019-10-18,16,venerdì,37,0,sole,0,0,0,0,0,0,0,0
1494,2019-10-19,16,sabato,53,0,sole,0,0,0,0,1,1,0,1
1495,2019-10-20,18,domenica,59,0,sole,1,0,1,0,0,0,1,0
1496,2019-10-22,18,martedì,41,0,sole,0,0,0,0,0,0,0,0
1497,2019-10-23,17,mercoledì,38,0,sole,0,0,0,0,0,0,0,0
1498,2019-10-24,16,giovedì,44,0,sole,0,0,0,0,0,0,0,0
1499,2019-10-25,17,venerdì,42,0,sole,0,0,0,0,0,0,0,0
1500,2019-10-26,15,sabato,57,0,sole,1,0,1,0,1,0,0,0
1501,2019-10-27,14,domenica,48,0,sole,0,0,0,0,0,1,1,1
1502,2019-10-29,15,martedì,36,0,sole,1,0,1,0,0,0,0,0
1503,2019-10-30,13,mercoledì,37,0,sole,0,0,0,0,1,1,0,1
1504,2019-10-31,11,giovedì,37,0,sole,0,0,0,0,0,0,1,0
1505,2019-11-01,11,venerdì,49,Ognissanti,sole,0,0,0,0,0,0,0,0
1506,2019-11-02,11,sabato,65,Giorno dei Morti,sole,0,0,0,0,0,0,0,0
1507,2019-11-03,12,domenica,52,0,sole,0,0,0,0,0,0,0,0
1508,2019-11-05,13,martedì,44,0,sole,0,0,0,0,0,1,1,0
1509,2019-11-06,10,mercoledì,45,0,sole,0,0,0,0,0,0,0,0
1510,2019-11-07,10,giovedì,30,0,sole,0,0,0,0,0,0,0,0
1511,2019-11-08,11,venerdì,50,0,sole,0,0,0,0,0,0,0,0
1512,2019-11-09,9,sabato,60,0,sole,0,0,0,0,0,0,0,0
1513,2019-11-10,8,domenica,51,0,sole,0,0,0,0,0,0,0,0
1514,2019-11-12,9,martedì,27,0,sole,0,0,0,0,0,0,0,0
1515,2019-11-13,10,mercoledì,32,0,sole,0,0,0,0,0,0,0,0
1516,2019-11-14,8,giovedì,35,0,sole,0,0,0,0,0,0,0,0
1517,2019-11-15,10,venerdì,54,0,sole,0,0,0,0,0,0,0,0
1518,2019-11-16,8,sabato,52,0,sole,0,0,0,0,0,0,0,0
1519,2019-11-17,9,domenica,43,0,sole,0,0,0,0,0,0,0,0
