,data,dayname,somma_polli,t_media,t_min,umidità_percentuale,fenomeni,juventus,feste,team1,team2,score,championship
265,2015-11-05,giovedì,26,11,5,83,sole,0,0,-,-,-,-
266,2015-11-06,venerdì,32,12,6,80,sole,0,0,-,-,-,-
267,2015-11-07,sabato,56,12,5,81,sole,0,0,-,-,-,-
268,2015-11-08,domenica,28,12,6,81,sole,0,0,-,-,-,-
269,2015-11-10,martedì,30,9,6,95,sole,0,0,-,-,-,-
270,2015-11-11,mercoledì,30,7,5,99,sole,0,0,-,-,-,-
271,2015-11-12,giovedì,33,9,3,91,sole,0,0,-,-,-,-
272,2015-11-13,venerdì,36,8,6,100,sole,0,0,-,-,-,-
273,2015-11-14,sabato,49,9,5,95,sole,0,0,-,-,-,-
274,2015-11-15,domenica,33,8,5,94,sole,0,0,-,-,-,-
275,2015-11-17,martedì,28,9,9,95,sole,0,0,-,-,-,-
276,2015-11-18,mercoledì,37,10,9,99,sole,0,0,-,-,-,-
277,2015-11-19,giovedì,34,11,10,96,sole,0,0,-,-,-,-
278,2015-11-20,venerdì,41,11,10,94,sole,0,0,-,-,-,-
279,2015-11-21,sabato,44,9,5,93,sole,0,0,Juventus,Milan,1-0,A
280,2015-11-22,domenica,33,5,2,85,sole,serie A,0,Verona,Napoli,0-2,A
280,2015-11-22,domenica,33,5,2,85,sole,serie A,0,Carpi,Chievo,1-2,A
280,2015-11-22,domenica,33,5,2,85,sole,serie A,0,Lazio,Palermo,1-1,A
280,2015-11-22,domenica,33,5,2,85,sole,serie A,0,Inter,Frosinone,4-0,A
281,2015-11-24,martedì,22,4,0,75,sole,0,0,-,-,-,-
282,2015-11-25,mercoledì,25,2,-1,85,sole,0,0,-,-,-,-
283,2015-11-26,giovedì,30,4,-2,79,sole,champions,0,-,-,-,-
284,2015-11-27,venerdì,34,3,-2,78,sole,0,0,-,-,-,-
285,2015-11-28,sabato,55,2,-3,86,sole,0,0,-,-,-,-
286,2015-11-29,domenica,42,2,-2,84,sole,0,0,Palermo,Juventus,0-3,A
286,2015-11-29,domenica,42,2,-2,84,sole,0,0,Empoli,Lazio,1-0,A
286,2015-11-29,domenica,42,2,-2,84,sole,0,0,Chievo,Udinese,2-3,A
287,2015-12-02,mercoledì,30,5,-1,85,sole,0,0,-,-,-,-
288,2015-12-03,giovedì,38,2,-1,100,sole,0,0,-,-,-,-
289,2015-12-04,venerdì,33,4,0,100,sole,0,0,Cesena,Chievo,0-1,A
289,2015-12-04,venerdì,33,4,0,100,sole,0,0,Napoli,Fiorentina,3-0,A
289,2015-12-04,venerdì,33,4,0,100,sole,0,0,Lazio,Empoli,4-0,A
290,2015-12-05,sabato,55,6,3,94,sole,serie A,0,-,-,-,-
291,2015-12-06,domenica,38,5,1,96,sole,0,0,-,-,-,-
292,2015-12-07,lunedì,28,4,-1,98,sole,0,0,-,-,-,-
293,2015-12-08,martedì,30,5,1,97,sole,0,Immacolata Concezione,-,-,-,-
294,2015-12-09,mercoledì,32,3,0,99,sole,champions,0,Juventus,Chievo,1-1,A
295,2015-12-10,giovedì,27,2,1,99,sole,0,0,-,-,-,-
296,2015-12-11,venerdì,42,0,-2,100,sole,0,0,-,-,-,-
297,2015-12-12,sabato,50,1,-2,97,sole,0,0,Udinese,Inter,0-4,A
298,2015-12-13,domenica,39,3,0,92,sole,0,0,Napoli,Roma,0-0,A
298,2015-12-13,domenica,39,3,0,92,sole,0,0,Chievo,Atalanta,1-0,A
298,2015-12-13,domenica,39,3,0,92,sole,0,0,Juventus,Fiorentina,3-1,A
299,2015-12-15,martedì,26,2,-2,83,sole,0,0,-,-,-,-
300,2015-12-16,mercoledì,30,5,1,80,sole,0,0,-,-,-,-
301,2015-12-17,giovedì,30,5,0,83,sole,0,0,-,-,-,-
302,2015-12-18,venerdì,30,4,-1,89,sole,0,0,-,-,-,-
303,2015-12-19,sabato,42,4,-1,91,sole,0,0,-,-,-,-
304,2015-12-20,domenica,32,3,-2,90,sole,0,0,Atalanta,Napoli,1-3,A
304,2015-12-20,domenica,32,3,-2,90,sole,0,0,Inter,Lazio,1-2,A
304,2015-12-20,domenica,32,3,-2,90,sole,0,0,Carpi,Juventus,2-3,A
304,2015-12-20,domenica,32,3,-2,90,sole,0,0,Fiorentina,Chievo,2-0,A
305,2015-12-22,martedì,25,5,2,98,sole,0,0,-,-,-,-
306,2015-12-23,mercoledì,26,5,3,99,sole,0,0,-,-,-,-
307,2015-12-24,giovedì,19,7,4,91,sole,0,0,-,-,-,-
308,2015-12-26,sabato,19,4,2,99,sole,0,Santo Stefano,-,-,-,-
309,2015-12-27,domenica,24,2,1,100,sole,0,0,-,-,-,-
310,2015-12-29,martedì,28,2,1,99,sole,0,0,-,-,-,-
311,2015-12-30,mercoledì,20,7,0,70,sole,0,0,-,-,-,-
312,2015-12-31,giovedì,11,4,1,70,sole,0,Ultimo dell'Anno,-,-,-,-
313,2016-01-02,sabato,26,0,-4,98,pioggia neve nebbia ,0,0,-,-,-,-
314,2016-01-03,domenica,30,2,1,96,pioggia nebbia ,0,0,-,-,-,-
315,2016-01-05,martedì,26,3,1,94,neve ,0,0,Juventus,Carpi,2-0,A
315,2016-01-05,martedì,26,3,1,94,neve ,0,0,Lazio,Inter,2-0,A
316,2016-01-06,mercoledì,25,4,2,91,pioggia nebbia ,0,Epifania,-,-,-,-
317,2016-01-07,giovedì,18,0,-4,93,nebbia ,serie A,0,-,-,-,-
318,2016-01-08,venerdì,27,3,-3,86,sole,0,0,-,-,-,-
319,2016-01-09,sabato,43,5,4,96,pioggia nebbia ,0,0,-,-,-,-
320,2016-01-10,domenica,39,6,4,97,nebbia ,0,0,Pescara,Chievo,0-2,A
320,2016-01-10,domenica,39,6,4,97,nebbia ,0,0,Udinese,Lazio,0-3,A
321,2016-01-12,martedì,15,7,3,76,sole,0,0,-,-,-,-
322,2016-01-13,mercoledì,25,5,0,68,sole,0,0,-,-,-,-
323,2016-01-14,giovedì,27,2,-3,90,pioggia ,0,0,-,-,-,-
324,2016-01-15,venerdì,33,3,0,82,sole,0,0,-,-,-,-
325,2016-01-16,sabato,48,4,-3,51,sole,0,0,Atalanta,Inter,1-1,A
325,2016-01-16,sabato,48,4,-3,51,sole,0,0,Napoli,Sassuolo,3-1,A
326,2016-01-17,domenica,33,3,-5,43,sole,0,0,Udinese,Juventus,0-4,A
326,2016-01-17,domenica,33,3,-5,43,sole,0,0,Chievo,Empoli,1-1,A
326,2016-01-17,domenica,33,3,-5,43,sole,0,0,Bologna,Lazio,2-2,A
327,2016-01-19,martedì,25,-2,-6,57,sole,0,0,-,-,-,-
328,2016-01-20,mercoledì,29,-1,-5,64,sole,0,0,-,-,-,-
329,2016-01-21,giovedì,31,-1,-6,67,sole,0,0,-,-,-,-
330,2016-01-22,venerdì,39,1,-3,72,sole,0,0,-,-,-,-
331,2016-01-23,sabato,55,1,-3,80,sole,0,0,-,-,-,-
332,2016-01-24,domenica,41,0,-5,87,sole,0,0,Inter,Carpi,1-1,A
332,2016-01-24,domenica,41,0,-5,87,sole,0,0,Juventus,Roma,1-0,A
332,2016-01-24,domenica,41,0,-5,87,sole,0,0,Sampdoria,Napoli,2-4,A
332,2016-01-24,domenica,41,0,-5,87,sole,0,0,Lazio,Chievo,4-1,A
333,2016-01-26,martedì,33,3,-3,82,sole,0,0,-,-,-,-
334,2016-01-27,mercoledì,30,4,-1,83,sole,0,0,-,-,-,-
335,2016-01-28,giovedì,23,7,6,81,sole,0,0,-,-,-,-
336,2016-01-29,venerdì,39,8,6,82,sole,0,0,-,-,-,-
337,2016-01-30,sabato,45,7,6,90,pioggia nebbia ,0,0,-,-,-,-
338,2016-01-31,domenica,32,6,5,99,nebbia ,0,0,Chievo,Juventus,0-4,A
338,2016-01-31,domenica,32,6,5,99,nebbia ,0,0,Udinese,Lazio,0-0,A
338,2016-01-31,domenica,32,6,5,99,nebbia ,0,0,Milan,Inter,3-0,A
338,2016-01-31,domenica,32,6,5,99,nebbia ,0,0,Napoli,Empoli,5-1,A
339,2016-02-02,martedì,24,7,3,99,nebbia ,0,0,-,-,-,-
340,2016-02-03,mercoledì,20,8,5,96,pioggia nebbia ,0,0,-,-,-,-
341,2016-02-04,giovedì,25,5,0,78,nebbia ,serie A,Giovedì Grasso,Juventus,Empoli,1-0,A
342,2016-02-05,venerdì,32,5,-2,71,sole,0,0,Napoli,Atalanta,2-1,A
343,2016-02-06,sabato,41,5,1,76,sole,0,0,-,-,-,-
344,2016-02-07,domenica,34,10,9,83,pioggia ,0,Carnevale,-,-,-,-
345,2016-02-09,martedì,22,8,6,93,pioggia ,0,Martedì Grasso,-,-,-,-
346,2016-02-10,mercoledì,15,8,1,61,pioggia ,0,0,Empoli,Juventus,0-3,A
346,2016-02-10,mercoledì,15,8,1,61,pioggia ,0,0,Atalanta,Napoli,1-0,A
346,2016-02-10,mercoledì,15,8,1,61,pioggia ,0,0,Roma,Inter,2-1,A
347,2016-02-11,giovedì,20,4,-2,65,sole,0,0,-,-,-,-
348,2016-02-12,venerdì,22,6,2,76,pioggia ,0,0,Napoli,Inter,3-0,A
349,2016-02-13,sabato,43,5,2,84,sole,0,0,Chievo,Sassuolo,1-1,A
349,2016-02-13,sabato,43,5,2,84,sole,0,0,Juventus,Napoli,1-0,A
350,2016-02-14,domenica,42,5,1,94,pioggia ,serie A,San Valentino,Fiorentina,Inter,2-1,A
351,2016-02-16,martedì,27,9,7,76,pioggia ,0,0,-,-,-,-
352,2016-02-17,mercoledì,19,7,6,90,pioggia ,0,0,-,-,-,-
353,2016-02-18,giovedì,24,8,4,78,sole,0,0,-,-,-,-
354,2016-02-19,venerdì,34,9,2,69,sole,0,0,Bologna,Juventus,0-0,A
355,2016-02-20,sabato,47,7,2,72,sole,serie A,0,Inter,Sampdoria,3-1,A
355,2016-02-20,sabato,47,7,2,72,sole,serie A,0,Verona,Chievo,3-1,A
356,2016-02-21,domenica,33,7,0,74,sole,0,0,Frosinone,Lazio,0-0,A
357,2016-02-23,martedì,24,10,5,83,nebbia ,0,0,-,-,-,-
358,2016-02-24,mercoledì,32,8,3,73,pioggia nebbia ,champions,0,-,-,-,-
359,2016-02-25,giovedì,26,7,3,68,sole,0,0,-,-,-,-
360,2016-02-26,venerdì,23,5,-1,75,pioggia nebbia ,0,0,-,-,-,-
361,2016-02-27,sabato,44,7,6,69,pioggia ,0,0,-,-,-,-
362,2016-02-28,domenica,34,12,10,77,pioggia ,serie A,0,Chievo,Genoa,1-0,A
362,2016-02-28,domenica,34,12,10,77,pioggia ,serie A,0,Juventus,Inter,2-0,A
363,2016-03-01,martedì,24,10,5,84,nebbia ,0,0,-,-,-,-
364,2016-03-02,mercoledì,35,9,4,75,pioggia ,0,0,Lazio,Napoli,0-2,A
364,2016-03-02,mercoledì,35,9,4,75,pioggia ,0,0,Inter,Chievo,1-0,A
364,2016-03-02,mercoledì,35,9,4,75,pioggia ,0,0,Juventus,Genoa,1-0,A
365,2016-03-03,giovedì,18,7,3,68,pioggia ,0,0,-,-,-,-
366,2016-03-04,venerdì,23,7,2,66,sole,0,0,Inter,Torino,1-2,A
366,2016-03-04,venerdì,23,7,2,66,sole,0,0,Lazio,Roma,1-4,A
366,2016-03-04,venerdì,23,7,2,66,sole,0,0,Chievo,Palermo,3-1,A
366,2016-03-04,venerdì,23,7,2,66,sole,0,0,Udinese,Napoli,3-1,A
367,2016-03-05,sabato,46,8,5,78,pioggia ,0,0,-,-,-,-
368,2016-03-06,domenica,35,5,2,92,nebbia ,0,0,-,-,-,-
369,2016-03-08,martedì,25,5,1,86,pioggia ,0,0,-,-,-,-
370,2016-03-09,mercoledì,20,7,4,76,pioggia ,0,0,-,-,-,-
371,2016-03-10,giovedì,22,9,3,66,sole,0,0,-,-,-,-
372,2016-03-11,venerdì,31,10,5,70,sole,0,0,-,-,-,-
373,2016-03-12,sabato,41,11,7,64,sole,serie A,0,Juventus,Atalanta,3-1,A
374,2016-03-13,domenica,26,11,8,56,sole,0,0,Chievo,Milan,0-0,A
374,2016-03-13,domenica,26,11,8,56,sole,0,0,Palermo,Napoli,0-1,A
374,2016-03-13,domenica,26,11,8,56,sole,0,0,Lazio,Atalanta,2-0,A
375,2016-03-15,martedì,12,7,0,72,pioggia ,0,0,-,-,-,-
376,2016-03-16,mercoledì,20,8,5,56,pioggia ,0,0,-,-,-,-
377,2016-03-17,giovedì,19,10,5,58,sole,champions,0,-,-,-,-
378,2016-03-18,venerdì,27,9,2,67,sole,0,0,-,-,-,-
379,2016-03-19,sabato,37,10,1,65,sole,0,Festa di San Giuseppe,Roma,Inter,1-1,A
380,2016-03-20,domenica,27,10,3,70,sole,0,Domenica delle Palme,Sampdoria,Chievo,0-1,A
380,2016-03-20,domenica,27,10,3,70,sole,0,Domenica delle Palme,Milan,Lazio,1-1,A
380,2016-03-20,domenica,27,10,3,70,sole,0,Domenica delle Palme,Torino,Juventus,1-4,A
380,2016-03-20,domenica,27,10,3,70,sole,0,Domenica delle Palme,Napoli,Genoa,3-1,A
381,2016-03-22,martedì,13,12,6,73,nebbia ,0,0,-,-,-,-
382,2016-03-23,mercoledì,22,11,5,49,sole,0,0,-,-,-,-
383,2016-03-24,giovedì,25,9,2,59,sole,0,0,-,-,-,-
384,2016-03-25,venerdì,10,10,2,54,sole,0,0,-,-,-,-
385,2016-03-26,sabato,26,11,4,65,sole,0,0,-,-,-,-
386,2016-03-29,martedì,11,13,6,74,nebbia ,0,0,-,-,-,-
387,2016-03-30,mercoledì,24,13,8,75,sole,0,0,-,-,-,-
388,2016-03-31,giovedì,26,14,6,78,sole,0,0,-,-,-,-
389,2016-04-01,venerdì,25,15,11,78,sole,0,0,-,-,-,-
390,2016-04-02,sabato,45,14,9,80,sole,0,0,-,-,-,-
391,2016-04-03,domenica,37,14,7,71,sole,serie A,0,-,-,-,-
392,2016-04-05,martedì,17,14,8,80,sole,0,0,-,-,-,-
393,2016-04-06,mercoledì,25,15,8,80,sole,0,0,-,-,-,-
394,2016-04-07,giovedì,21,15,11,77,sole,0,0,-,-,-,-
395,2016-04-08,venerdì,23,13,11,85,sole,0,0,-,-,-,-
396,2016-04-09,sabato,40,13,9,82,sole,0,0,-,-,-,-
397,2016-04-10,domenica,30,15,8,72,sole,serie A,0,-,-,-,-
398,2016-04-12,martedì,28,15,6,55,sole,0,0,Lazio,Roma,0-2,A
399,2016-04-13,mercoledì,25,16,9,66,sole,0,0,-,-,-,-
400,2016-04-14,giovedì,24,16,11,66,sole,0,0,-,-,-,-
401,2016-04-15,venerdì,28,15,8,64,sole,0,0,-,-,-,-
402,2016-04-16,sabato,37,16,9,66,sole,0,0,Inter,Napoli,2-0,A
403,2016-04-17,domenica,29,16,10,70,sole,0,0,Udinese,Chievo,0-0,A
403,2016-04-17,domenica,29,16,10,70,sole,0,0,Lazio,Empoli,2-0,A
403,2016-04-17,domenica,29,16,10,70,sole,0,0,Juventus,Palermo,4-0,A
404,2016-04-19,martedì,24,14,9,69,sole,0,0,Napoli,Bologna,6-0,A
405,2016-04-20,mercoledì,19,15,9,66,sole,0,0,Genoa,Inter,1-0,A
405,2016-04-20,mercoledì,19,15,9,66,sole,0,0,Juventus,Lazio,3-0,A
405,2016-04-20,mercoledì,19,15,9,66,sole,0,0,Chievo,Frosinone,5-1,A
406,2016-04-22,venerdì,27,16,11,59,sole,0,0,-,-,-,-
407,2016-04-23,sabato,41,15,12,77,sole,0,0,Inter,Udinese,3-1,A
408,2016-04-24,domenica,37,12,9,85,sole,0,0,Atalanta,Chievo,1-0,A
408,2016-04-24,domenica,37,12,9,85,sole,0,0,Fiorentina,Juventus,1-2,A
408,2016-04-24,domenica,37,12,9,85,sole,0,0,Sampdoria,Lazio,2-1,A
409,2016-04-26,martedì,12,11,3,69,sole,0,0,-,-,-,-
410,2016-04-27,mercoledì,18,13,6,60,sole,0,0,-,-,-,-
411,2016-04-28,giovedì,21,12,8,50,sole,0,0,-,-,-,-
412,2016-04-29,venerdì,22,14,8,51,sole,0,0,-,-,-,-
413,2016-04-30,sabato,30,14,5,56,sole,0,0,Chievo,Fiorentina,0-0,A
414,2016-05-01,domenica,30,12,10,82,pioggia ,0,Festa dei Lavoratori,-,-,-,-
415,2016-05-03,martedì,23,16,8,61,temporale ,0,0,Napoli,Chievo,3-1,A
416,2016-05-04,mercoledì,25,18,11,37,sole,0,0,-,-,-,-
417,2016-05-05,giovedì,27,17,12,48,sole,0,0,-,-,-,-
418,2016-05-06,venerdì,27,17,8,54,sole,0,0,-,-,-,-
419,2016-05-07,sabato,30,18,10,54,sole,0,0,-,-,-,-
420,2016-05-08,domenica,27,18,11,53,sole,0,Festa della Mamma,-,-,-,-
421,2016-05-10,martedì,23,17,14,75,pioggia ,0,0,-,-,-,-
422,2016-05-11,mercoledì,28,15,14,83,pioggia ,0,0,Napoli,Lazio,1-1,A
423,2016-05-12,giovedì,23,16,13,78,pioggia temporale ,0,0,Chievo,Genoa,0-0,A
424,2016-05-13,venerdì,32,15,11,82,pioggia ,0,0,-,-,-,-
425,2016-05-14,sabato,46,17,12,79,pioggia temporale ,0,0,Sassuolo,Inter,3-1,A
425,2016-05-14,sabato,46,17,12,79,pioggia temporale ,0,0,Napoli,Frosinone,4-0,A
425,2016-05-14,sabato,46,17,12,79,pioggia temporale ,0,0,Juventus,Sampdoria,5-0,A
426,2016-05-15,domenica,28,15,12,84,pioggia temporale nebbia ,serie A,Pentecoste,Chievo,Bologna,0-0,A
426,2016-05-15,domenica,28,15,12,84,pioggia temporale nebbia ,serie A,Pentecoste,Lazio,Fiorentina,2-4,A
427,2016-05-17,martedì,26,14,8,69,pioggia ,0,0,-,-,-,-
428,2016-05-18,mercoledì,25,16,9,63,pioggia ,0,0,-,-,-,-
429,2016-05-19,giovedì,17,13,12,88,pioggia ,0,0,-,-,-,-
430,2016-05-20,venerdì,23,17,9,68,sole,0,0,-,-,-,-
431,2016-05-21,sabato,36,19,11,63,sole,0,0,-,-,-,-
432,2016-05-22,domenica,34,21,14,58,sole,0,0,-,-,-,-
433,2016-05-24,martedì,18,17,8,62,pioggia ,0,0,-,-,-,-
434,2016-05-25,mercoledì,23,19,11,63,sole,0,0,-,-,-,-
435,2016-05-26,giovedì,25,20,12,65,sole,0,0,-,-,-,-
436,2016-05-27,venerdì,32,22,15,61,sole,0,0,-,-,-,-
437,2016-05-28,sabato,25,22,16,62,sole,0,0,-,-,-,-
438,2016-05-29,domenica,31,18,15,83,pioggia temporale ,0,0,-,-,-,-
439,2016-05-31,martedì,9,19,15,73,sole,0,0,-,-,-,-
440,2016-06-01,mercoledì,23,18,13,78,pioggia ,0,0,Empoli,Inter,0-1,A
440,2016-06-01,mercoledì,23,18,13,78,pioggia ,0,0,Lazio,Carpi,0-0,A
440,2016-06-01,mercoledì,23,18,13,78,pioggia ,0,0,Napoli,Torino,2-1,A
440,2016-06-01,mercoledì,23,18,13,78,pioggia ,0,0,Chievo,Roma,3-3,A
440,2016-06-01,mercoledì,23,18,13,78,pioggia ,0,0,Juventus,Verona,3-0,A
441,2016-06-02,giovedì,32,18,15,84,pioggia temporale ,0,Festa della Repubblica,Genoa,Lazio,0-0,A
442,2016-06-03,venerdì,19,19,16,80,sole,0,0,Atalanta,Juventus,0-2,A
442,2016-06-03,venerdì,19,19,16,80,sole,0,0,Torino,Lazio,1-1,A
442,2016-06-03,venerdì,19,19,16,80,sole,0,0,Inter,Palermo,3-1,A
443,2016-06-04,sabato,30,18,15,83,pioggia temporale ,0,0,-,-,-,-
444,2016-06-05,domenica,23,19,14,80,pioggia temporale ,0,0,-,-,-,-
445,2016-06-07,martedì,11,22,15,67,sole,0,0,-,-,-,-
446,2016-06-08,mercoledì,25,21,17,80,pioggia temporale ,0,0,-,-,-,-
447,2016-06-09,giovedì,20,19,16,86,pioggia ,0,0,-,-,-,-
448,2016-06-10,venerdì,15,21,15,73,pioggia ,0,0,-,-,-,-
449,2016-06-11,sabato,26,21,16,77,pioggia ,0,0,Chievo,Juventus,1-2,A
449,2016-06-11,sabato,26,21,16,77,pioggia ,0,0,Inter,Crotone,3-0,A
450,2016-06-12,domenica,40,19,15,79,pioggia temporale ,0,0,-,-,-,-
451,2016-06-14,martedì,18,19,16,82,pioggia temporale ,0,0,-,-,-,-
452,2016-06-15,mercoledì,21,20,14,70,pioggia temporale ,0,0,-,-,-,-
453,2016-06-16,giovedì,20,22,17,70,sole,0,0,-,-,-,-
454,2016-06-17,venerdì,28,21,15,60,pioggia temporale ,0,0,-,-,-,-
455,2016-06-18,sabato,23,19,12,67,pioggia temporale ,0,0,-,-,-,-
456,2016-06-19,domenica,36,17,14,85,pioggia temporale ,0,0,-,-,-,-
457,2016-06-21,martedì,23,23,16,62,sole,0,0,-,-,-,-
458,2016-06-22,mercoledì,32,25,18,64,sole,0,0,-,-,-,-
459,2016-06-23,giovedì,12,27,19,64,sole,0,0,-,-,-,-
460,2016-06-24,venerdì,12,28,21,66,sole,0,0,-,-,-,-
461,2016-06-25,sabato,26,27,22,66,pioggia temporale ,0,0,-,-,-,-
462,2016-06-26,domenica,33,24,20,72,pioggia temporale ,0,0,-,-,-,-
463,2016-06-28,martedì,19,24,18,57,sole,0,0,-,-,-,-
464,2016-06-29,mercoledì,24,25,17,54,sole,0,0,-,-,-,-
465,2016-06-30,giovedì,23,26,20,58,sole,0,0,-,-,-,-
466,2016-07-01,venerdì,25,26,20,62,sole,0,0,-,-,-,-
467,2016-07-02,sabato,41,26,20,66,sole,0,0,Frosinone,Juventus,0-2,A
467,2016-07-02,sabato,41,26,20,66,sole,0,0,Napoli,Carpi,1-0,A
467,2016-07-02,sabato,41,26,20,66,sole,0,0,Torino,Chievo,1-2,A
467,2016-07-02,sabato,41,26,20,66,sole,0,0,Verona,Inter,3-3,A
468,2016-07-03,domenica,40,25,21,76,sole,0,0,-,-,-,-
469,2016-07-05,martedì,25,25,18,63,sole,0,0,Inter,Empoli,2-1,A
470,2016-07-06,mercoledì,24,26,18,58,sole,0,0,-,-,-,-
471,2016-07-07,giovedì,19,26,20,63,sole,0,0,-,-,-,-
472,2016-07-08,venerdì,22,26,19,65,sole,0,0,-,-,-,-
473,2016-07-09,sabato,15,27,21,67,sole,0,0,-,-,-,-
474,2016-07-10,domenica,27,29,23,64,sole,0,0,-,-,-,-
475,2016-07-12,martedì,23,27,22,67,sole,0,0,-,-,-,-
476,2016-07-13,mercoledì,20,26,20,60,sole,0,0,-,-,-,-
477,2016-07-14,giovedì,19,23,17,39,sole,0,0,-,-,-,-
478,2016-07-15,venerdì,14,21,15,50,sole,0,0,-,-,-,-
479,2016-07-16,sabato,19,21,12,50,sole,0,0,-,-,-,-
480,2016-07-17,domenica,26,23,14,50,sole,0,0,-,-,-,-
481,2016-07-19,martedì,23,27,20,59,sole,0,0,-,-,-,-
482,2016-07-20,mercoledì,19,28,20,56,sole,0,0,-,-,-,-
483,2016-07-21,giovedì,14,26,21,62,sole,0,0,-,-,-,-
484,2016-07-22,venerdì,14,27,21,62,sole,0,0,-,-,-,-
485,2016-07-23,sabato,24,25,22,69,sole,0,0,-,-,-,-
486,2016-07-24,domenica,31,25,20,69,sole,0,0,-,-,-,-
487,2016-07-26,martedì,21,27,22,62,sole,0,0,-,-,-,-
488,2016-07-27,mercoledì,16,26,19,64,sole,0,0,-,-,-,-
489,2016-07-28,giovedì,16,25,18,71,sole,0,0,-,-,-,-
490,2016-07-29,venerdì,17,26,20,67,sole,0,0,-,-,-,-
491,2016-07-30,sabato,23,28,22,64,sole,0,0,-,-,-,-
492,2016-07-31,domenica,24,25,21,66,sole,0,0,-,-,-,-
493,2016-08-02,martedì,18,24,18,60,sole,0,0,-,-,-,-
494,2016-08-03,mercoledì,22,25,19,62,sole,0,0,-,-,-,-
495,2016-08-04,giovedì,21,26,20,63,sole,0,0,-,-,-,-
496,2016-08-05,venerdì,19,22,18,73,pioggia temporale ,0,0,Carpi,Lazio,1-3,A
496,2016-08-05,venerdì,19,22,18,73,pioggia temporale ,0,0,Torino,Napoli,1-2,A
496,2016-08-05,venerdì,19,22,18,73,pioggia temporale ,0,0,Verona,Juventus,2-1,A
496,2016-08-05,venerdì,19,22,18,73,pioggia temporale ,0,0,Roma,Chievo,3-0,A
497,2016-08-06,sabato,23,23,17,53,pioggia ,0,0,-,-,-,-
498,2016-08-07,domenica,21,24,17,50,sole,0,0,-,-,-,-
499,2016-08-09,martedì,26,24,18,62,pioggia temporale ,0,0,-,-,-,-
500,2016-08-10,mercoledì,20,20,17,75,pioggia temporale ,0,0,-,-,-,-
501,2016-08-11,giovedì,19,20,15,62,pioggia ,0,0,-,-,-,-
502,2016-08-12,venerdì,19,20,14,62,sole,0,0,-,-,-,-
503,2016-08-13,sabato,23,21,15,65,sole,0,0,-,-,-,-
504,2016-08-16,martedì,20,25,19,66,temporale ,0,0,-,-,-,-
505,2016-08-17,mercoledì,22,25,19,66,temporale ,0,0,-,-,-,-
506,2016-08-18,giovedì,25,23,17,75,pioggia temporale ,0,0,-,-,-,-
507,2016-08-19,venerdì,22,23,18,79,pioggia temporale ,0,0,-,-,-,-
508,2016-08-20,sabato,31,24,20,79,pioggia temporale ,0,0,Juventus,Fiorentina,2-1,A
509,2016-08-21,domenica,29,24,20,79,pioggia temporale nebbia ,serie A,0,Chievo,Inter,2-0,A
509,2016-08-21,domenica,29,24,20,79,pioggia temporale nebbia ,serie A,0,Pescara,Napoli,2-2,A
509,2016-08-21,domenica,29,24,20,79,pioggia temporale nebbia ,serie A,0,Atalanta,Lazio,3-4,A
510,2016-08-23,martedì,20,22,15,61,sole,0,0,-,-,-,-
511,2016-08-24,mercoledì,24,23,16,62,sole,0,0,-,-,-,-
512,2016-08-25,giovedì,23,24,18,64,sole,0,0,-,-,-,-
513,2016-08-26,venerdì,27,23,17,64,sole,0,0,-,-,-,-
514,2016-08-27,sabato,22,24,4,65,sole,0,0,Lazio,Juventus,0-1,A
514,2016-08-27,sabato,22,24,4,65,sole,0,0,Napoli,Milan,4-2,A
515,2016-08-28,domenica,19,25,18,67,sole,serie A,0,Inter,Palermo,1-1,A
515,2016-08-28,domenica,19,25,18,67,sole,serie A,0,Fiorentina,Chievo,1-0,A
516,2016-08-30,martedì,19,24,21,67,pioggia temporale ,0,0,-,-,-,-
517,2016-08-31,mercoledì,24,25,19,56,sole,0,0,-,-,-,-
518,2016-09-01,giovedì,27,24,18,64,sole,0,0,Fiorentina,Lazio,1-3,A
519,2016-09-02,venerdì,30,25,19,63,sole,0,0,-,-,-,-
520,2016-09-03,sabato,28,25,19,58,sole,0,0,-,-,-,-
521,2016-09-04,domenica,32,25,19,60,sole,0,0,Frosinone,Inter,0-1,A
521,2016-09-04,domenica,32,25,19,60,sole,0,0,Milan,Juventus,1-2,A
521,2016-09-04,domenica,32,25,19,60,sole,0,0,Chievo,Carpi,1-0,A
522,2016-09-06,martedì,25,22,15,65,sole,0,0,-,-,-,-
523,2016-09-07,mercoledì,19,22,14,63,sole,0,0,-,-,-,-
524,2016-09-08,giovedì,27,23,17,57,sole,0,0,-,-,-,-
525,2016-09-09,venerdì,26,24,18,56,sole,0,0,-,-,-,-
526,2016-09-10,sabato,34,25,18,53,sole,0,0,-,-,-,-
527,2016-09-11,domenica,38,24,18,58,sole,serie A,0,-,-,-,-
528,2016-09-13,martedì,27,24,16,60,sole,0,0,-,-,-,-
529,2016-09-14,mercoledì,26,24,16,63,sole,0,0,-,-,-,-
530,2016-09-15,giovedì,40,22,17,77,sole,champions,0,-,-,-,-
531,2016-09-16,venerdì,34,19,17,88,sole,0,0,-,-,-,-
532,2016-09-17,sabato,34,20,17,78,sole,0,0,Lazio,Pescara,3-0,A
532,2016-09-17,sabato,34,20,17,78,sole,0,0,Napoli,Bologna,3-1,A
